GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
spf4j-zel/spf4j-core,org.spf4j.recyclable.impl,ArraySuppliers.Bytes,3,21,0,0,2,4,1,1,1,1
spf4j-zel/spf4j-core,org.spf4j.recyclable.impl,Powerof2ThreadLocalRecyclingSupplier,29,76,4,4,3,22,4,4,1,3
spf4j-zel/spf4j-core,org.spf4j.recyclable.impl,ObjectHolderFactory,30,47,3,3,4,10,4,4,1,4
spf4j-zel/spf4j-core,org.spf4j.recyclable.impl,Powerof2ThreadLocalRecyclingSupplier.new ThreadLocal() {...},0,25,0,2,0,5,0,3,0,2
spf4j-zel/spf4j-core,org.spf4j.recyclable.impl,ObjectHolder,59,187,13,15,19,50,12,14,2,10
spf4j-zel/spf4j-core,org.spf4j.recyclable.impl,ArraySuppliers.Chars.new SizedRecyclingSupplier() {...},4,3,0,0,2,1,2,1,2,1
spf4j-zel/spf4j-core,org.spf4j.recyclable.impl,ArraySuppliers.Chars.new SizedRecyclingSupplier.Factory() {...},0,9,0,0,0,3,0,3,0,3
spf4j-zel/spf4j-core,org.spf4j.recyclable.impl,SizedThreadLocalRecyclingSupplier.new ThreadLocal() {...},0,10,0,0,0,2,0,2,0,2
spf4j-zel/spf4j-core,org.spf4j.recyclable.impl,SharingObjectPool.SharedObject,22,29,0,0,3,10,2,5,2,5
spf4j-zel/spf4j-core,org.spf4j.perf.impl.ms.graphite,GraphiteUdpStore,20,112,0,0,9,24,1,8,1,8
spf4j-zel/spf4j-core,org.spf4j.perf.impl.ms.graphite,GraphiteTcpStore,103,0,0,0,27,0,9,0,9,0
spf4j-zel/spf4j-core,org.spf4j.perf.impl.ms.graphite,GraphiteUdpStore.HandlerImpl,60,113,13,9,0,25,9,4,0,2
spf4j-zel/spf4j-core,org.spf4j.perf.impl.ms.graphite,GraphiteUdpStore.DatagramChannelSupplierFactory,44,16,4,0,15,7,4,2,2,2
spf4j-zel/spf4j-core,org.spf4j.perf.impl.ms.graphite,GraphiteTcpStore.WriterSupplierFactory,75,0,4,0,23,0,6,0,4,0
spf4j-zel/spf4j-core,org.spf4j.perf.impl.ms.graphite,GraphiteTcpStore.HandlerImpl,38,0,2,0,9,0,3,0,2,0
spf4j-zel/spf4j-core,org.spf4j.io.csv,CsvReader.TokenType,5,43,0,0,0,2,1,3,1,3
spf4j-zel/spf4j-core,org.spf4j.io.csv,CharSeparatedValues.CsvRow2List,0,18,0,0,0,5,0,3,0,3
spf4j-zel/spf4j-core,org.spf4j.io.csv,CharSeparatedValues.ToListMapHandler,17,0,0,0,5,0,3,0,3,0
spf4j-zel/spf4j-core,org.spf4j.io.csv,CharSeparatedValues,195,521,39,60,37,115,35,39,5,19
spf4j-zel/spf4j-core,org.spf4j.io.csv,CsvParseException,12,4,0,0,6,2,3,1,3,1
spf4j-zel/spf4j-core,org.spf4j.io.csv,CsvRuntimeException,11,5,0,0,6,2,3,1,3,1
spf4j-zel/spf4j-core,org.spf4j.io.csv,CharSeparatedValues.CsvReaderImpl,47,91,8,11,11,28,6,8,0,4
spf4j-zel/spf4j-core,org.spf4j.io.csv,UncheckedCsvParseException,12,4,0,0,6,2,3,1,3,1
spf4j-zel/spf4j-core,org.spf4j.io.csv,CsvReader2Iterator.new Object() {...},3,23,0,0,0,1,0,1,0,1
spf4j-zel/spf4j-core,org.spf4j.io.csv,CharSeparatedValues.OneRowHandler,12,18,1,1,1,8,1,4,0,4
spf4j-zel/spf4j-core,org.spf4j.io.csv,CharSeparatedValues.CsvMapHandler2CsvHandler,18,86,1,7,1,22,1,8,0,5
spf4j-zel/spf4j-core,org.spf4j.io.csv,CsvReader2Iterator,46,86,3,12,5,27,4,9,1,4
spf4j-zel/spf4j-core,org.spf4j.io.csv,CsvHandler,0,5,0,0,0,4,0,3,0,3
spf4j-zel/spf4j-core,org.spf4j.perf.memory,GCUsageSampler.new AbstractRunnable() {...},0,6,0,0,0,3,0,2,0,2
spf4j-zel/spf4j-core,org.spf4j.perf.memory,GCUsageSampler.new AbstractRunnable() {...},5,27,0,0,0,6,0,2,0,2
spf4j-zel/spf4j-core,org.spf4j.perf.memory,MemoryUsageSampler,42,57,4,2,11,18,8,5,5,5
spf4j-zel/spf4j-core,org.spf4j.perf.memory,MemoryUsageSampler.AccumulatorRunnable,2,46,1,1,1,13,1,3,0,3
spf4j-zel/spf4j-core,org.spf4j.perf.memory,MemoryUsageSampler.new AbstractRunnable() {...},2,4,0,0,2,1,1,1,1,1
spf4j-zel/spf4j-core,org.spf4j.perf.memory,GCUsageSampler,20,99,2,8,4,28,4,9,2,6
spf4j-zel/spf4j-core,org.spf4j.io.compress,Compress,310,289,45,23,19,52,33,8,2,5
spf4j-zel/spf4j-core,org.spf4j.io.compress,Compress.new SimpleFileVisitor() {...},0,48,0,0,0,9,0,3,0,3
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,FastStackCollector,114,212,9,17,29,47,8,16,3,8
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,FastStackCollector.ThreadNamesPredicate,0,12,0,0,0,4,0,2,0,2
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,StackTrace,41,47,4,2,10,10,6,4,4,3
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,SimpleStackCollector,0,50,0,4,0,11,0,4,0,2
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,Monitor.new AbstractRunnable() {...},11,6,0,0,4,1,1,1,1,1
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,Monitor,39,110,3,5,10,20,4,2,1,1
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,InvokedMethod,27,79,4,6,6,16,7,6,3,5
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,MxStackCollector,50,0,6,0,11,0,7,0,4,0
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,ObservableStackCollector,142,0,16,0,31,0,13,0,5,0
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,Sampler.new AbstractRunnable() {...},31,112,3,11,5,28,2,7,0,2
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,Sampler,114,256,3,9,19,65,11,17,8,14
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,AbstractStackCollector,29,96,1,3,5,21,1,7,0,6
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,Spf4jProfilerException,16,0,0,0,8,0,4,0,4,0
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,ObservableOnlyStackCollector,111,0,10,0,24,0,9,0,4,0
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,StackVisualizer,575,0,16,0,61,0,13,0,5,0
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,SampleNode,243,564,37,57,56,116,34,37,8,16
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,SampleNode.InvocationCount,0,25,0,0,0,7,0,4,0,4
spf4j-zel/spf4j-core,org.spf4j.stackmonitor,Monitor.Options,0,18,0,0,0,6,0,1,0,1
